product_id,product_name,orders,users,reorders,reorder_rate,support_pct
97,97,24,20,7,0.2916666666666667,5.281321703569535e-06
98,98,4,2,2,0.5,8.802202839282558e-07
99,99,94,72,46,0.48936170212765956,2.0685176672314012e-05
100,100,61,46,39,0.639344262295082,1.3423359329905903e-05
101,101,25,15,20,0.8,5.501376774551599e-06
102,102,28,28,6,0.21428571428571427,6.161541987497791e-06
104,104,10,9,5,0.5,2.20055070982064e-06
105,105,1,1,0,0.0,2.2005507098206396e-07
106,106,53,44,29,0.5471698113207547,1.166291876204939e-05
107,107,8,8,4,0.5,1.7604405678565117e-06
108,108,15,11,8,0.5333333333333333,3.3008260647309597e-06
109,109,7,4,5,0.7142857142857143,1.5403854968744478e-06
110,110,2,2,1,0.5,4.401101419641279e-07
111,111,15,13,4,0.26666666666666666,3.3008260647309597e-06
112,112,10,10,1,0.1,2.20055070982064e-06
113,113,19,16,7,0.3684210526315789,4.1810463486592155e-06
114,114,6,6,1,0.16666666666666666,1.3203304258923838e-06
115,115,53,42,30,0.5660377358490566,1.166291876204939e-05
116,116,585,403,385,0.6581196581196581,0.00012873221652450742
117,117,504,283,419,0.8313492063492064,0.00011090775577496025
118,118,31,25,16,0.5161290322580645,6.8217072004439835e-06
119,119,8,8,3,0.375,1.7604405678565117e-06
120,120,2,2,0,0.0,4.401101419641279e-07
121,121,166,139,79,0.4759036144578313,3.652914178302262e-05
122,122,24,23,1,0.041666666666666664,5.281321703569535e-06
123,123,128,127,8,0.0625,2.8167049085704187e-05
124,124,23,16,19,0.8260869565217391,5.061266632587471e-06
125,125,3,3,1,0.3333333333333333,6.601652129461919e-07
126,126,24,19,15,0.625,5.281321703569535e-06
127,127,59,52,25,0.423728813559322,1.2983249187941775e-05
128,128,151,122,81,0.5364238410596026,3.322831571829166e-05
129,129,33,29,16,0.48484848484848486,7.261817342408111e-06
130,130,514,388,332,0.6459143968871596,0.00011310830648478087
131,131,20,14,16,0.8,4.40110141964128e-06
132,132,14,11,11,0.7857142857142857,3.0807709937488956e-06
133,133,2,2,0,0.0,4.401101419641279e-07
134,134,8,8,0,0.0,1.7604405678565117e-06
136,136,6,6,0,0.0,1.3203304258923838e-06
137,137,46,32,27,0.5869565217391305,1.0122533265174942e-05
138,138,40,32,20,0.5,8.80220283928256e-06
139,139,4,4,2,0.5,8.802202839282558e-07
140,140,2,1,1,0.5,4.401101419641279e-07
141,141,502,362,331,0.6593625498007968,0.00011046764563299612
142,142,6,6,0,0.0,1.3203304258923838e-06
143,143,3,3,2,0.6666666666666666,6.601652129461919e-07
144,144,4,3,2,0.5,8.802202839282558e-07
145,145,9,8,4,0.4444444444444444,1.9804956388385757e-06
146,146,15,12,9,0.6,3.3008260647309597e-06
148,148,680,529,381,0.5602941176470588,0.0001496374482678035
149,149,87,75,42,0.4827586206896552,1.9144791175439567e-05
150,150,23,20,9,0.391304347826087,5.061266632587471e-06
152,152,1,1,0,0.0,2.2005507098206396e-07
153,153,10,9,2,0.2,2.20055070982064e-06
154,154,1,1,1,1.0,2.2005507098206396e-07
155,155,6,6,2,0.3333333333333333,1.3203304258923838e-06
156,156,28,21,16,0.5714285714285714,6.161541987497791e-06
157,157,8,8,1,0.125,1.7604405678565117e-06
158,158,24,14,19,0.7916666666666666,5.281321703569535e-06
159,159,5,5,2,0.4,1.10027535491032e-06
160,160,450,435,84,0.18666666666666668,9.902478194192879e-05
162,162,666,462,445,0.6681681681681682,0.0001465566772740546
163,163,2,2,0,0.0,4.401101419641279e-07
164,164,1,1,0,0.0,2.2005507098206396e-07
165,165,205,182,71,0.3463414634146341,4.511128955132311e-05
167,167,2,2,1,0.5,4.401101419641279e-07
168,168,8,8,2,0.25,1.7604405678565117e-06
169,169,242,191,130,0.5371900826446281,5.325332717765948e-05
170,170,1,1,0,0.0,2.2005507098206396e-07
172,172,14,4,12,0.8571428571428571,3.0807709937488956e-06
173,173,1,1,1,1.0,2.2005507098206396e-07
174,174,1,1,1,1.0,2.2005507098206396e-07
175,175,1,1,0,0.0,2.2005507098206396e-07
176,176,29,18,16,0.5517241379310345,6.381597058479855e-06
177,177,32,21,23,0.71875,7.041762271426047e-06
178,178,5,4,4,0.8,1.10027535491032e-06
179,179,14,11,7,0.5,3.0807709937488956e-06
180,180,6,5,3,0.5,1.3203304258923838e-06
181,181,37,34,12,0.32432432432432434,8.142037626336367e-06
183,183,2,2,0,0.0,4.401101419641279e-07
184,184,151,127,64,0.423841059602649,3.322831571829166e-05
185,185,12,12,3,0.25,2.6406608517847675e-06
186,186,87,75,37,0.42528735632183906,1.9144791175439567e-05
187,187,37,29,19,0.5135135135135135,8.142037626336367e-06
188,188,31,22,23,0.7419354838709677,6.8217072004439835e-06
189,189,3,3,1,0.3333333333333333,6.601652129461919e-07
190,190,22,21,6,0.2727272727272727,4.841211561605408e-06
191,191,3,3,0,0.0,6.601652129461919e-07
192,192,5,5,0,0.0,1.10027535491032e-06
193,193,1,1,1,1.0,2.2005507098206396e-07
194,194,65,38,48,0.7384615384615385,1.4303579613834157e-05
195,195,5,3,4,0.8,1.10027535491032e-06
196,196,5043,2928,3885,0.7703747769185009,0.0011097377229625485
198,198,6,5,2,0.3333333333333333,1.3203304258923838e-06
199,199,51,49,14,0.27450980392156865,1.1222808620085262e-05
201,201,3,3,0,0.0,6.601652129461919e-07
202,202,2,1,1,0.5,4.401101419641279e-07
203,203,2,2,0,0.0,4.401101419641279e-07
204,204,677,562,322,0.4756277695716396,0.0001489772830548573
205,205,14,11,7,0.5,3.0807709937488956e-06
206,206,21,17,12,0.5714285714285714,4.621156490623344e-06
207,207,116,92,54,0.46551724137931033,2.552638823391942e-05
208,208,2,1,1,0.5,4.401101419641279e-07
209,209,8,6,3,0.375,1.7604405678565117e-06
210,210,604,484,350,0.5794701986754967,0.00013291326287316664
211,211,58,44,31,0.5344827586206896,1.276319411695971e-05
212,212,37,27,22,0.5945945945945946,8.142037626336367e-06
213,213,21,17,11,0.5238095238095238,4.621156490623344e-06
214,214,2,2,0,0.0,4.401101419641279e-07
215,215,49,45,9,0.1836734693877551,1.0782698478121134e-05
216,216,68,57,31,0.45588235294117646,1.496374482678035e-05
217,217,37,29,20,0.5405405405405406,8.142037626336367e-06
218,218,3,2,2,0.6666666666666666,6.601652129461919e-07
219,219,78,69,35,0.44871794871794873,1.716429553660099e-05
220,220,1,1,0,0.0,2.2005507098206396e-07
221,221,7,6,4,0.5714285714285714,1.5403854968744478e-06
222,222,67,49,46,0.6865671641791045,1.4743689755798286e-05
223,223,14,6,11,0.7857142857142857,3.0807709937488956e-06
225,225,1,1,0,0.0,2.2005507098206396e-07
226,226,234,208,89,0.3803418803418803,5.149288660980297e-05
227,227,1,1,0,0.0,2.2005507098206396e-07
228,228,221,162,131,0.5927601809954751,4.863217068703614e-05
229,229,9,8,2,0.2222222222222222,1.9804956388385757e-06
230,230,3,2,3,1.0,6.601652129461919e-07
231,231,1,1,0,0.0,2.2005507098206396e-07
232,232,6,5,4,0.6666666666666666,1.3203304258923838e-06
233,233,18,15,10,0.5555555555555556,3.9609912776771515e-06
234,234,30,21,15,0.5,6.601652129461919e-06
235,235,4,4,0,0.0,8.802202839282558e-07
236,236,1,1,0,0.0,2.2005507098206396e-07
237,237,14,11,11,0.7857142857142857,3.0807709937488956e-06
238,238,5,5,1,0.2,1.10027535491032e-06
239,239,18,16,10,0.5555555555555556,3.9609912776771515e-06
240,240,5,4,2,0.4,1.10027535491032e-06
241,241,10,7,7,0.7,2.20055070982064e-06
242,242,24,12,17,0.7083333333333334,5.281321703569535e-06
243,243,6,6,1,0.16666666666666666,1.3203304258923838e-06
244,244,5,5,1,0.2,1.10027535491032e-06
245,245,2,2,1,0.5,4.401101419641279e-07
246,246,117,103,29,0.24786324786324787,2.5746443304901485e-05
247,247,8,7,4,0.5,1.7604405678565117e-06
248,248,933,799,394,0.42229367631296894,0.00020531138122626568
250,250,4,4,2,0.5,8.802202839282558e-07
251,251,5,5,1,0.2,1.10027535491032e-06
252,252,1,1,0,0.0,2.2005507098206396e-07
253,253,9,7,5,0.5555555555555556,1.9804956388385757e-06
254,254,10,10,0,0.0,2.20055070982064e-06
255,255,11,11,1,0.09090909090909091,2.420605780802704e-06
256,256,53,41,33,0.6226415094339622,1.166291876204939e-05
257,257,7,5,4,0.5714285714285714,1.5403854968744478e-06
258,258,294,232,163,0.5544217687074829,6.469619086872681e-05
260,260,3347,2464,2114,0.6316103973707798,0.0007365243225769681
261,261,212,176,103,0.4858490566037736,4.665167504819756e-05
262,262,33,30,12,0.36363636363636365,7.261817342408111e-06
263,263,24,24,2,0.08333333333333333,5.281321703569535e-06
264,264,397,275,260,0.654911838790932,8.73618631798794e-05
266,266,15,8,13,0.8666666666666667,3.3008260647309597e-06
267,267,28,23,13,0.4642857142857143,6.161541987497791e-06
268,268,2,2,0,0.0,4.401101419641279e-07
270,270,33,33,8,0.24242424242424243,7.261817342408111e-06
271,271,4,3,3,0.75,8.802202839282558e-07
273,273,191,155,108,0.5654450261780105,4.2030518557574216e-05
274,274,315,294,84,0.26666666666666666,6.931734735935015e-05
275,275,13,13,2,0.15384615384615385,2.8607159227668316e-06
276,276,350,306,130,0.37142857142857144,7.70192748437224e-05
277,277,459,304,315,0.6862745098039216,0.00010100527758076736
278,278,128,115,39,0.3046875,2.8167049085704187e-05
279,279,21,18,9,0.42857142857142855,4.621156490623344e-06
280,280,156,144,58,0.3717948717948718,3.432859107320198e-05
281,281,24,19,11,0.4583333333333333,5.281321703569535e-06
282,282,26,23,12,0.46153846153846156,5.721431845533663e-06
283,283,435,364,194,0.4459770114942529,9.572395587719783e-05
284,284,27,20,13,0.48148148148148145,5.941486916515727e-06
285,285,25,24,8,0.32,5.501376774551599e-06
286,286,32,29,13,0.40625,7.041762271426047e-06
287,287,433,294,302,0.6974595842956121,9.52838457352337e-05
288,288,33,25,20,0.6060606060606061,7.261817342408111e-06
290,290,14,8,10,0.7142857142857143,3.0807709937488956e-06
291,291,1,1,0,0.0,2.2005507098206396e-07
292,292,6,6,1,0.16666666666666666,1.3203304258923838e-06
293,293,24,17,17,0.7083333333333334,5.281321703569535e-06
294,294,142,113,80,0.5633802816901409,3.1247820079453084e-05
295,295,6,6,0,0.0,1.3203304258923838e-06
297,297,5,5,0,0.0,1.10027535491032e-06
298,298,10,8,6,0.6,2.20055070982064e-06
300,300,59,57,10,0.1694915254237288,1.2983249187941775e-05
301,301,1,1,0,0.0,2.2005507098206396e-07
302,302,2,2,0,0.0,4.401101419641279e-07
303,303,3,3,0,0.0,6.601652129461919e-07
304,304,12,12,4,0.3333333333333333,2.6406608517847675e-06
305,305,39,34,13,0.3333333333333333,8.582147768300495e-06
306,306,6,6,2,0.3333333333333333,1.3203304258923838e-06
307,307,32,30,8,0.25,7.041762271426047e-06
308,308,1,1,0,0.0,2.2005507098206396e-07
310,310,159,114,102,0.6415094339622641,3.498875628614817e-05
311,311,1161,919,660,0.5684754521963824,0.00025548393741017626
312,312,2,2,0,0.0,4.401101419641279e-07
315,315,6,6,3,0.5,1.3203304258923838e-06
316,316,3,3,0,0.0,6.601652129461919e-07
317,317,11,8,6,0.5454545454545454,2.420605780802704e-06
318,318,1,1,0,0.0,2.2005507098206396e-07
319,319,28,21,17,0.6071428571428571,6.161541987497791e-06
321,321,3,3,1,0.3333333333333333,6.601652129461919e-07
322,322,41,31,25,0.6097560975609756,9.022257910264623e-06
323,323,2,2,0,0.0,4.401101419641279e-07
324,324,2,2,0,0.0,4.401101419641279e-07
325,325,148,119,95,0.6418918918918919,3.256815050534547e-05
326,326,3,3,1,0.3333333333333333,6.601652129461919e-07
327,327,86,70,48,0.5581395348837209,1.8924736104457503e-05
329,329,2114,1150,1668,0.7890255439924314,0.00046519642005608326
330,330,86,80,26,0.3023255813953488,1.8924736104457503e-05
331,331,2,2,0,0.0,4.401101419641279e-07
332,332,9,9,5,0.5555555555555556,1.9804956388385757e-06
333,333,11,9,3,0.2727272727272727,2.420605780802704e-06
334,334,41,30,24,0.5853658536585366,9.022257910264623e-06
335,335,29,21,18,0.6206896551724138,6.381597058479855e-06
336,336,4,3,3,0.75,8.802202839282558e-07
337,337,2,2,2,1.0,4.401101419641279e-07
338,338,4,4,2,0.5,8.802202839282558e-07
339,339,29,23,15,0.5172413793103449,6.381597058479855e-06
340,340,63,53,34,0.5396825396825397,1.3863469471870031e-05
341,341,4,4,2,0.5,8.802202839282558e-07
342,342,19,18,8,0.42105263157894735,4.1810463486592155e-06
343,343,438,327,261,0.5958904109589042,9.638412109014402e-05
345,345,2,1,1,0.5,4.401101419641279e-07
347,347,122,90,72,0.5901639344262295,2.6846718659811806e-05
348,348,3,3,0,0.0,6.601652129461919e-07
349,349,23,23,2,0.08695652173913043,5.061266632587471e-06
350,350,98,73,56,0.5714285714285714,2.1565396956242268e-05
351,351,34,33,10,0.29411764705882354,7.481872413390175e-06
352,352,70,58,37,0.5285714285714286,1.5403854968744478e-05
353,353,26,24,15,0.5769230769230769,5.721431845533663e-06
354,354,49,43,14,0.2857142857142857,1.0782698478121134e-05
355,355,6,5,3,0.5,1.3203304258923838e-06
356,356,3,3,2,0.6666666666666666,6.601652129461919e-07
357,357,1,1,0,0.0,2.2005507098206396e-07
358,358,47,43,17,0.3617021276595745,1.0342588336157006e-05
359,359,26,23,13,0.5,5.721431845533663e-06
360,360,27,21,19,0.7037037037037037,5.941486916515727e-06
361,361,3,3,0,0.0,6.601652129461919e-07
362,362,8,8,0,0.0,1.7604405678565117e-06
363,363,9,9,1,0.1111111111111111,1.9804956388385757e-06
364,364,4,4,1,0.25,8.802202839282558e-07
365,365,1082,823,642,0.5933456561922366,0.00023809958680259322
366,366,10,9,4,0.4,2.20055070982064e-06
367,367,20,17,9,0.45,4.40110141964128e-06
368,368,6,6,1,0.16666666666666666,1.3203304258923838e-06
371,371,2,2,0,0.0,4.401101419641279e-07
372,372,10,10,1,0.1,2.20055070982064e-06
373,373,16,13,10,0.625,3.5208811357130233e-06
374,374,3,1,3,1.0,6.601652129461919e-07
375,375,11,10,5,0.45454545454545453,2.420605780802704e-06
376,376,7,6,3,0.42857142857142855,1.5403854968744478e-06
377,377,36,23,25,0.6944444444444444,7.921982555354303e-06
378,378,51,45,24,0.47058823529411764,1.1222808620085262e-05
379,379,1,1,0,0.0,2.2005507098206396e-07
380,380,16,15,3,0.1875,3.5208811357130233e-06
381,381,10,7,5,0.5,2.20055070982064e-06
382,382,14,11,7,0.5,3.0807709937488956e-06
383,383,19,17,9,0.47368421052631576,4.1810463486592155e-06
385,385,10,9,4,0.4,2.20055070982064e-06
386,386,17,15,8,0.47058823529411764,3.7409362066950874e-06
387,387,18,14,10,0.5555555555555556,3.9609912776771515e-06
388,388,60,57,16,0.26666666666666666,1.3203304258923839e-05
389,389,250,178,156,0.624,5.5013767745515996e-05
391,391,10,10,3,0.3,2.20055070982064e-06
392,392,10,9,3,0.3,2.20055070982064e-06
393,393,3,3,1,0.3333333333333333,6.601652129461919e-07
394,394,4,4,0,0.0,8.802202839282558e-07
395,395,5,5,0,0.0,1.10027535491032e-06
396,396,5,4,2,0.4,1.10027535491032e-06
397,397,587,541,179,0.3049403747870528,0.00012917232666647156
398,398,4,4,1,0.25,8.802202839282558e-07
399,399,5,3,4,0.8,1.10027535491032e-06
400,400,15,12,10,0.6666666666666666,3.3008260647309597e-06
401,401,37,35,10,0.2702702702702703,8.142037626336367e-06
402,402,4,4,2,0.5,8.802202839282558e-07
403,403,60,47,26,0.43333333333333335,1.3203304258923839e-05
404,404,6,6,0,0.0,1.3203304258923838e-06
405,405,150,127,84,0.56,3.3008260647309596e-05
406,406,9,7,5,0.5555555555555556,1.9804956388385757e-06
407,407,2,2,1,0.5,4.401101419641279e-07
410,410,1,1,0,0.0,2.2005507098206396e-07
411,411,6,5,1,0.16666666666666666,1.3203304258923838e-06
412,412,1,1,0,0.0,2.2005507098206396e-07
414,414,3,2,3,1.0,6.601652129461919e-07
415,415,25,13,16,0.64,5.501376774551599e-06
416,416,3,3,1,0.3333333333333333,6.601652129461919e-07
417,417,1,1,0,0.0,2.2005507098206396e-07
418,418,28,26,9,0.32142857142857145,6.161541987497791e-06
419,419,36,26,22,0.6111111111111112,7.921982555354303e-06
421,421,63,60,14,0.2222222222222222,1.3863469471870031e-05
422,422,4,4,1,0.25,8.802202839282558e-07
423,423,2,2,1,0.5,4.401101419641279e-07
424,424,335,309,122,0.3641791044776119,7.371844877899143e-05
425,425,1,1,0,0.0,2.2005507098206396e-07
426,426,6,4,5,0.8333333333333334,1.3203304258923838e-06
427,427,30,28,7,0.23333333333333334,6.601652129461919e-06
428,428,39,38,12,0.3076923076923077,8.582147768300495e-06
429,429,359,315,122,0.3398328690807799,7.899977048256097e-05
431,431,3,3,1,0.3333333333333333,6.601652129461919e-07
432,432,4324,2738,3171,0.7333487511563367,0.0009515181269264447
433,433,3,3,2,0.6666666666666666,6.601652129461919e-07
434,434,4,4,2,0.5,8.802202839282558e-07
435,435,10,8,5,0.5,2.20055070982064e-06
436,436,691,578,309,0.447178002894356,0.0001520580540486062
438,438,1,1,0,0.0,2.2005507098206396e-07
439,439,4,3,1,0.25,8.802202839282558e-07
440,440,1,1,0,0.0,2.2005507098206396e-07
442,442,8,5,7,0.875,1.7604405678565117e-06
443,443,54,44,26,0.48148148148148145,1.1882973833031454e-05
444,444,13,11,9,0.6923076923076923,2.8607159227668316e-06
445,445,52,47,29,0.5576923076923077,1.1442863691067326e-05
446,446,63,41,45,0.7142857142857143,1.3863469471870031e-05
447,447,1,1,0,0.0,2.2005507098206396e-07
448,448,1,1,0,0.0,2.2005507098206396e-07
449,449,219,169,118,0.5388127853881278,4.819206054507201e-05
451,451,2,1,1,0.5,4.401101419641279e-07
452,452,1,1,0,0.0,2.2005507098206396e-07
453,453,12,6,9,0.75,2.6406608517847675e-06
454,454,4,4,0,0.0,8.802202839282558e-07
455,455,113,98,44,0.3893805309734513,2.486622302097323e-05
456,456,39,37,13,0.3333333333333333,8.582147768300495e-06
457,457,90,68,54,0.6,1.980495638838576e-05
458,458,1,1,0,0.0,2.2005507098206396e-07
459,459,371,272,239,0.6442048517520216,8.164043133434573e-05
461,461,2,2,0,0.0,4.401101419641279e-07
462,462,4,4,1,0.25,8.802202839282558e-07
463,463,10,10,1,0.1,2.20055070982064e-06
464,464,1,1,0,0.0,2.2005507098206396e-07
465,465,17,11,10,0.5882352941176471,3.7409362066950874e-06
466,466,16,13,8,0.5,3.5208811357130233e-06
467,467,11,11,2,0.18181818181818182,2.420605780802704e-06
468,468,19,17,11,0.5789473684210527,4.1810463486592155e-06
469,469,16,14,3,0.1875,3.5208811357130233e-06
470,470,34,27,18,0.5294117647058824,7.481872413390175e-06
471,471,18,14,11,0.6111111111111112,3.9609912776771515e-06
472,472,2,2,1,0.5,4.401101419641279e-07
474,474,1,1,0,0.0,2.2005507098206396e-07
475,475,2,1,2,1.0,4.401101419641279e-07
477,477,3,3,1,0.3333333333333333,6.601652129461919e-07
478,478,11,10,3,0.2727272727272727,2.420605780802704e-06
479,479,3,2,3,1.0,6.601652129461919e-07
480,480,122,107,57,0.4672131147540984,2.6846718659811806e-05
481,481,419,402,66,0.1575178997613365,9.220307474148481e-05
482,482,6,6,1,0.16666666666666666,1.3203304258923838e-06
483,483,8,7,2,0.25,1.7604405678565117e-06
484,484,10,8,8,0.8,2.20055070982064e-06
485,485,2,2,2,1.0,4.401101419641279e-07
486,486,221,167,123,0.5565610859728507,4.863217068703614e-05
487,487,1,1,0,0.0,2.2005507098206396e-07
488,488,7,5,5,0.7142857142857143,1.5403854968744478e-06
489,489,2,2,0,0.0,4.401101419641279e-07
490,490,4,4,0,0.0,8.802202839282558e-07
491,491,3,3,1,0.3333333333333333,6.601652129461919e-07
492,492,4,2,4,1.0,8.802202839282558e-07
493,493,48,34,29,0.6041666666666666,1.056264340713907e-05
494,494,1,1,0,0.0,2.2005507098206396e-07
495,495,58,56,12,0.20689655172413793,1.276319411695971e-05
496,496,6,6,0,0.0,1.3203304258923838e-06
497,497,1,1,0,0.0,2.2005507098206396e-07
498,498,24,24,4,0.16666666666666666,5.281321703569535e-06
499,499,4,4,0,0.0,8.802202839282558e-07
500,500,227,219,37,0.16299559471365638,4.995250111292852e-05
501,501,5,5,3,0.6,1.10027535491032e-06
502,502,65,50,37,0.5692307692307692,1.4303579613834157e-05
503,503,9,8,4,0.4444444444444444,1.9804956388385757e-06
504,504,1,1,0,0.0,2.2005507098206396e-07
505,505,7,7,3,0.42857142857142855,1.5403854968744478e-06
506,506,5,5,0,0.0,1.10027535491032e-06
507,507,11,11,1,0.09090909090909091,2.420605780802704e-06
508,508,18,14,11,0.6111111111111112,3.9609912776771515e-06
509,509,5,5,0,0.0,1.10027535491032e-06
511,511,1,1,0,0.0,2.2005507098206396e-07
512,512,41,27,29,0.7073170731707317,9.022257910264623e-06
513,513,30,28,6,0.2,6.601652129461919e-06
514,514,8,8,0,0.0,1.7604405678565117e-06
515,515,19,9,15,0.7894736842105263,4.1810463486592155e-06
516,516,168,139,83,0.49404761904761907,3.696925192498675e-05
517,517,71,50,43,0.6056338028169014,1.5623910039726542e-05
518,518,19,18,5,0.2631578947368421,4.1810463486592155e-06
519,519,118,83,76,0.6440677966101694,2.596649837588355e-05
520,520,1,1,0,0.0,2.2005507098206396e-07
521,521,60,54,17,0.2833333333333333,1.3203304258923839e-05
522,522,39,30,17,0.4358974358974359,8.582147768300495e-06
523,523,8,8,2,0.25,1.7604405678565117e-06
524,524,6,5,4,0.6666666666666666,1.3203304258923838e-06
525,525,1,1,0,0.0,2.2005507098206396e-07
526,526,1,1,0,0.0,2.2005507098206396e-07
527,527,4,4,1,0.25,8.802202839282558e-07
528,528,2,2,1,0.5,4.401101419641279e-07
529,529,4,4,1,0.25,8.802202839282558e-07
530,530,22,15,15,0.6818181818181818,4.841211561605408e-06
531,531,14,12,8,0.5714285714285714,3.0807709937488956e-06
532,532,3,2,2,0.6666666666666666,6.601652129461919e-07
533,533,1,1,0,0.0,2.2005507098206396e-07
534,534,1,1,0,0.0,2.2005507098206396e-07
535,535,19,19,1,0.05263157894736842,4.1810463486592155e-06
536,536,45,35,24,0.5333333333333333,9.90247819419288e-06
537,537,9,7,4,0.4444444444444444,1.9804956388385757e-06
539,539,17,14,6,0.35294117647058826,3.7409362066950874e-06
540,540,1,1,0,0.0,2.2005507098206396e-07
541,541,29,29,4,0.13793103448275862,6.381597058479855e-06
543,543,4,3,3,0.75,8.802202839282558e-07
544,544,78,69,41,0.5256410256410257,1.716429553660099e-05
545,545,4,4,0,0.0,8.802202839282558e-07
546,546,406,358,156,0.3842364532019704,8.934235881871797e-05
547,547,1,1,0,0.0,2.2005507098206396e-07
548,548,17,11,12,0.7058823529411765,3.7409362066950874e-06
549,549,3,3,1,0.3333333333333333,6.601652129461919e-07
550,550,5,5,1,0.2,1.10027535491032e-06
